Name,Frequency,Intensity
s,8484.082031,16.36727159
s,8494.848633,17.87781763
s,8505.615234,17.01516784
s,8516.381836,21.37903855
s,8527.148438,7.477115314
s,8537.915039,17.79958431
s,8548.681641,11.43636413
s,8559.448242,19.74595069
s,8570.214844,14.93213924
s,8580.981445,26.75427626
s,8591.748047,27.63502536
s,8602.514648,21.82674062
s,8613.28125,27.7920042
s,8624.047852,25.08785128
s,8634.814453,27.21247477
s,8645.581055,14.66145613
s,8656.347656,24.83420573
s,8667.114258,6.090224338
s,8677.880859,20.92078294
s,8688.647461,25.42773029
s,8699.414063,26.55213661
s,8710.180664,23.78456287
s,8720.947266,22.28179622
s,8731.713867,28.76336034
s,8742.480469,29.51310025
s,8753.24707,23.60562533
s,8764.013672,14.44689549
s,8774.780273,23.75397485
s,8785.546875,26.78029116
s,8796.313477,20.48770934
s,8807.080078,20.73546362
s,8817.84668,24.34197369
s,8828.613281,23.22529938
s,8839.379883,25.69501268
s,8850.146484,23.21341996
s,8860.913086,26.71014719
s,8871.679688,25.83546748
s,8882.446289,27.04162982
s,8893.212891,19.34675558
s,8903.979492,10.58122886
s,8914.746094,24.10321356
s,8925.512695,24.34894345
s,8936.279297,23.69050453
s,8947.045898,22.19271569
s,8957.8125,24.35425423
s,8968.579102,11.37665636
s,8979.345703,9.809970669
s,8990.112305,25.09027749
s,9000.878906,21.18229854
s,9011.645508,16.07318611
s,9022.412109,25.95331083
s,9033.178711,22.43743307
s,9043.945313,25.23972322
s,9054.711914,12.54086359
s,9065.478516,26.49755206
s,9076.245117,19.23557846
s,9087.011719,23.29056954
s,9097.77832,25.62820027
s,9108.544922,30.4987861
s,9119.311523,32.65753188
s,9130.078125,23.27783177
s,9140.844727,24.78653599
s,9151.611328,16.79262333
s,9162.37793,26.63079659
s,9173.144531,25.27497499
s,9183.911133,15.01857281
s,9194.677734,5.644179921
s,9205.444336,16.58432832
s,9216.210938,24.3322953
s,9226.977539,11.06584208
s,9237.744141,21.00068265
s,9248.510742,19.57763539
s,9259.277344,20.87581389
s,9270.043945,20.22967828
s,9280.810547,24.06251749
s,9291.577148,18.35602387
s,9302.34375,17.69677996
s,9313.110352,25.39882662
s,9323.876953,11.34762765
s,9334.643555,16.30474804
s,9345.410156,22.55888619
s,9356.176758,2.589923565
s,9366.943359,19.04470874
s,9377.709961,21.16979023
s,9388.476563,22.06530269
s,9399.243164,13.95221779
s,9410.009766,13.58915312
s,9420.776367,14.04808146
s,9431.542969,23.58507074
s,9442.30957,20.43147118
s,9453.076172,28.07113622
s,9463.842773,18.00069161
s,9474.609375,24.66676134
s,9485.375977,24.69595532
s,9496.142578,18.3460616
s,9506.90918,24.93110548
s,9517.675781,18.65189574
s,9528.442383,20.93107568
s,9539.208984,16.53500859
s,9549.975586,11.13041099
s,9560.742188,23.66127155
s,9571.508789,23.94793238
s,9582.275391,22.7891309
s,9593.041992,24.55590149
s,9603.808594,18.05000009
s,9614.575195,24.74477105
s,9625.341797,24.43562023
s,9636.108398,16.73213666
s,9646.875,17.09507221
s,9657.641602,14.5078995
s,9668.408203,13.34560859
s,9679.174805,21.12307505
s,9689.941406,23.09906363
s,9700.708008,19.7197188
s,9711.474609,22.40247048
s,9722.241211,23.53650647
s,9733.007813,19.81507074
s,9743.774414,18.70181487
s,9754.541016,18.64651784
s,9765.307617,26.48754064
s,9776.074219,27.08934823
s,9786.84082,23.23053444
s,9797.607422,21.80997245
s,9808.374023,20.79114789
s,9819.140625,19.55957909
s,9829.907227,6.126904994
s,9840.673828,3.987248931
s,9851.44043,19.98378785
s,9862.207031,22.44629409
s,9872.973633,23.19694476
s,9883.740234,28.78538149
s,9894.506836,20.90582334
s,9905.273438,26.37060711
s,9916.040039,20.41842787
s,9926.806641,18.19396248
s,9937.573242,20.07609445
s,9948.339844,12.63305828
s,9959.106445,19.53221764
s,9969.873047,13.65313484
s,9980.639648,9.359972716
s,9991.40625,19.09285957
s,10002.17285,19.49067661
s,10012.93945,6.342617102
s,10023.70605,22.3723242
s,10034.47266,11.55927568
s,10045.23926,14.26015256
s,10056.00586,12.12319971
s,10066.77246,21.97790324
s,10077.53906,26.60984101
s,10088.30566,20.21846264
s,10099.07227,22.84953184
s,10109.83887,14.99061777
s,10120.60547,23.31810621
s,10131.37207,23.17762178
s,10142.13867,22.29172312
s,10152.90527,25.06539305
s,10163.67188,12.70662574
s,10174.43848,20.93928789
s,10185.20508,0.281907093
s,10195.97168,21.05170822
s,10206.73828,24.55501507
s,10217.50488,15.89873035
s,10228.27148,26.83697245
s,10239.03809,22.27397227
s,10249.80469,13.72478254
s,10260.57129,15.22115011
s,10271.33789,10.17319503
s,10282.10449,18.95131458
s,10292.87109,18.22984536
s,10303.6377,14.99085875
s,10314.4043,14.89219737
s,10325.1709,22.87809184
s,10335.9375,17.0017257
s,10346.7041,16.8048606
s,10357.4707,15.57018014
s,10368.2373,20.66568963
s,10379.00391,28.86640624
s,10389.77051,10.4090513
s,10400.53711,5.947948092
s,10411.30371,19.96164051
s,10422.07031,20.2820343
s,10432.83691,15.54042424
s,10443.60352,23.24105641
s,10454.37012,22.47926729
s,10465.13672,18.63187031
s,10475.90332,21.66081655
s,10486.66992,25.76697706
s,10497.43652,21.70279894
s,10508.20313,12.15383905
s,10518.96973,18.91897786
s,10529.73633,13.69411501
s,10540.50293,15.0816674
s,10551.26953,-1.765534931
s,10562.03613,16.12760002
s,10572.80273,12.39041708
s,10583.56934,21.15245417
s,10594.33594,13.86130824
s,10605.10254,14.67509349
s,10615.86914,24.40957533
s,10626.63574,13.36387784
s,10637.40234,18.05038884
s,10648.16895,6.410921163
s,10658.93555,19.56758559
s,10669.70215,13.98160365
s,10680.46875,3.798281805
s,10691.23535,16.44873935
s,10702.00195,19.43349387
s,10712.76855,22.18008297
s,10723.53516,18.63696266
s,10734.30176,9.452940694
s,10745.06836,12.50628629
s,10755.83496,21.83542793
s,10766.60156,21.00478845
s,10777.36816,16.53767568
s,10788.13477,4.737038495
s,10798.90137,16.63396406
s,10809.66797,15.05197181
s,10820.43457,17.3588496
s,10831.20117,21.32948738
s,10841.96777,21.2415306
s,10852.73438,16.77041647
s,10863.50098,11.5256716
s,10874.26758,15.61774096
s,10885.03418,7.566420353
s,10895.80078,19.64548335
s,10906.56738,15.13377339
s,10917.33398,13.69635226
s,10928.10059,3.534170791
s,10938.86719,22.78297285
s,10949.63379,20.70300211
s,10960.40039,19.71797433
s,10971.16699,24.34702973
s,10981.93359,12.48912665
s,10992.7002,15.22719462
s,11003.4668,18.61210969
s,11014.2334,10.75637801
s,11025,13.16906214
s,11035.7666,22.76968138
s,11046.5332,20.29997253
s,11057.2998,-2.070725254
s,11068.06641,19.20094611
s,11078.83301,17.33481072
s,11089.59961,20.08242606
s,11100.36621,22.18050336
s,11111.13281,17.84348832
s,11121.89941,23.13771425
s,11132.66602,25.32440666
s,11143.43262,20.71476227
s,11154.19922,22.0020082
s,11164.96582,10.52623664
s,11175.73242,17.80645366
s,11186.49902,12.13308238
s,11197.26563,20.61896692
s,11208.03223,12.95803082
s,11218.79883,17.00947216
s,11229.56543,16.54739386
s,11240.33203,17.24642329
s,11251.09863,19.28714018
s,11261.86523,12.24727006
s,11272.63184,5.718280215
s,11283.39844,8.274483311
s,11294.16504,21.44619763
s,11304.93164,10.79358994
s,11315.69824,16.94050475
s,11326.46484,17.98264403
s,11337.23145,23.82182048
s,11347.99805,14.76005555
s,11358.76465,9.90018325
s,11369.53125,13.58294928
s,11380.29785,17.32097257
s,11391.06445,18.57499307
s,11401.83105,17.00551731
s,11412.59766,16.93695874
s,11423.36426,6.148978903
s,11434.13086,6.441518573
s,11444.89746,-3.269162371
s,11455.66406,9.298363165
s,11466.43066,6.099125641
s,11477.19727,13.42895295
s,11487.96387,6.545017924
s,11498.73047,16.54673235
s,11509.49707,15.97426912
s,11520.26367,13.63089247
s,11531.03027,17.03171548
s,11541.79688,7.528649361
s,11552.56348,16.30780376
s,11563.33008,12.44288784
s,11574.09668,5.54392835
s,11584.86328,9.401345538
s,11595.62988,9.967522374
s,11606.39648,11.4728683
s,11617.16309,15.08423998
s,11627.92969,13.34882881
s,11638.69629,12.32555188
s,11649.46289,19.69158764
s,11660.22949,16.82928503
s,11670.99609,16.45665791
s,11681.7627,4.529924837
s,11692.5293,16.92971891
s,11703.2959,16.33884092
s,11714.0625,9.723990724
s,11724.8291,13.8578299
s,11735.5957,13.34900065
s,11746.3623,9.613737795
s,11757.12891,15.82676516
s,11767.89551,5.966247244
s,11778.66211,13.54840725
s,11789.42871,11.41279829
s,11800.19531,10.55194182
s,11810.96191,17.66466256
s,11821.72852,13.76536787
s,11832.49512,10.85822905
s,11843.26172,15.72015684
s,11854.02832,-5.663371421
s,11864.79492,12.23192747
s,11875.56152,11.67398367
s,11886.32813,18.04032971
s,11897.09473,18.77074625
s,11907.86133,20.29294105
s,11918.62793,18.65046114
s,11929.39453,7.8990268
s,11940.16113,-1.222703496
s,11950.92773,7.926749703
s,11961.69434,3.4513564
s,11972.46094,9.58721003
s,11983.22754,4.534099028
s,11993.99414,-0.375893103
s,12004.76074,6.650815417
s,12015.52734,-12.20886446
s,12026.29395,-3.139362058
s,12037.06055,10.67056327
s,12047.82715,7.469344025
s,12058.59375,-2.319167224
s,12069.36035,8.16280196
s,12080.12695,10.98809755
s,12090.89355,10.89999013
s,12101.66016,10.09556222
s,12112.42676,6.535518874
s,12123.19336,15.15791391
s,12133.95996,-2.168182481
s,12144.72656,0.11106966
s,12155.49316,6.573124346
s,12166.25977,9.534095329
s,12177.02637,7.599648083
s,12187.79297,12.99475219
s,12198.55957,11.22869561
s,12209.32617,11.97077961
s,12220.09277,11.38993933
s,12230.85938,5.050625745
s,12241.62598,0.825716144
s,12252.39258,12.47945045
s,12263.15918,-10.86306823
s,12273.92578,7.504331394
s,12284.69238,1.324779617
s,12295.45898,8.020581579
s,12306.22559,10.11259338
s,12316.99219,5.949470074
s,12327.75879,10.73177759
s,12338.52539,-5.777403982
s,12349.29199,12.4090121
s,12360.05859,-10.71689047
s,12370.8252,3.125721641
s,12381.5918,-3.441890159
s,12392.3584,4.464972543
s,12403.125,4.67050762
s,12413.8916,2.121150358
s,12424.6582,6.656866266
s,12435.4248,5.918865407
s,12446.19141,-4.544831041
s,12456.95801,9.505652973
s,12467.72461,11.03267575
s,12478.49121,6.178963615
s,12489.25781,4.459443649
s,12500.02441,12.24400063
s,12510.79102,5.018621782
s,12521.55762,3.040280095
s,12532.32422,6.209836569
s,12543.09082,-8.136497609
s,12553.85742,-0.494197488
s,12564.62402,0.701390398
s,12575.39063,5.542926048
s,12586.15723,1.908528602
s,12596.92383,6.462409778
s,12607.69043,-8.511673778
s,12618.45703,10.08925181
s,12629.22363,-6.326774951
s,12639.99023,5.540773738
s,12650.75684,9.009179278
s,12661.52344,-0.578652368
s,12672.29004,8.299671677
s,12683.05664,12.35973178
s,12693.82324,11.8726037
s,12704.58984,14.2859131
s,12715.35645,14.18902348
s,12726.12305,9.118997782
s,12736.88965,3.85013357
s,12747.65625,2.170280375
s,12758.42285,-6.863629786
s,12769.18945,1.850575575
s,12779.95605,5.229941859
s,12790.72266,2.148724801
s,12801.48926,8.642475955
s,12812.25586,-5.137329599
s,12823.02246,-2.693122465
s,12833.78906,-3.195482847
s,12844.55566,0.255873543
s,12855.32227,1.034277907
s,12866.08887,4.147804762
s,12876.85547,8.12059013
s,12887.62207,4.804950449
s,12898.38867,-16.92862274
s,12909.15527,-0.698360917
s,12919.92188,-3.220674366
s,12930.68848,5.570015898
s,12941.45508,7.800233455
s,12952.22168,10.97717031
s,12962.98828,12.83280635
s,12973.75488,8.169698771
s,12984.52148,-0.045407246
s,12995.28809,11.08495499
s,13006.05469,3.638975395
s,13016.82129,2.242971407
s,13027.58789,5.34967102
s,13038.35449,2.956244332
s,13049.12109,6.097343784
s,13059.8877,4.91885522
s,13070.6543,4.202310253
s,13081.4209,-6.625631193
s,13092.1875,1.871581411
s,13102.9541,4.219159068
s,13113.7207,11.11555797
s,13124.4873,-3.437962751
s,13135.25391,9.389653177
s,13146.02051,15.48754066
s,13156.78711,8.447913346
s,13167.55371,4.120505209
s,13178.32031,7.784109736
s,13189.08691,7.990303482
s,13199.85352,-1.672222881
s,13210.62012,4.16565736
s,13221.38672,-7.494801401
s,13232.15332,3.603899695
s,13242.91992,7.502304231
s,13253.68652,12.60351299
s,13264.45313,10.5535343
s,13275.21973,-0.718347339
s,13285.98633,3.755784669
s,13296.75293,6.401714099
s,13307.51953,-2.73554545
s,13318.28613,9.829667701
s,13329.05273,11.14256647
s,13339.81934,1.955337702
s,13350.58594,7.796435407
s,13361.35254,4.725007138
s,13372.11914,4.865555807
s,13382.88574,8.200813025
s,13393.65234,5.596215884
s,13404.41895,2.758472092
s,13415.18555,-10.76547367
s,13425.95215,5.141631318
s,13436.71875,2.147248304
s,13447.48535,8.892748223
s,13458.25195,7.472364453
s,13469.01855,-24.42583562
s,13479.78516,5.6948035
s,13490.55176,8.738735575
s,13501.31836,-2.617718008
s,13512.08496,-3.866713043
s,13522.85156,-0.207587233
s,13533.61816,-7.062704922
s,13544.38477,8.962007512
s,13555.15137,-4.363340621
s,13565.91797,10.61181148
s,13576.68457,10.26444525
s,13587.45117,7.163136362
s,13598.21777,6.440195132
s,13608.98438,3.737742676
s,13619.75098,4.175249747
s,13630.51758,10.31432521
s,13641.28418,1.906196586
s,13652.05078,8.690711812
s,13662.81738,-16.73117153
s,13673.58398,7.278507236
s,13684.35059,9.927819138
s,13695.11719,5.280165339
s,13705.88379,1.371944443
s,13716.65039,1.411776662
s,13727.41699,4.271813245
s,13738.18359,9.816102784
s,13748.9502,6.009597278
s,13759.7168,7.9371579
s,13770.4834,4.389135685
s,13781.25,6.300206342
s,13792.0166,4.133387164
s,13802.7832,3.002748956
s,13813.5498,11.37510494
s,13824.31641,4.352307639
s,13835.08301,8.332701264
s,13845.84961,10.77110872
s,13856.61621,7.477202331
s,13867.38281,7.835229282
s,13878.14941,-6.320140527
s,13888.91602,7.70146873
s,13899.68262,7.840036949
s,13910.44922,4.615994414
s,13921.21582,7.520472794
s,13931.98242,-1.228512076
s,13942.74902,-3.297720489
s,13953.51563,7.329918796
s,13964.28223,2.539908698
s,13975.04883,12.68582761
s,13985.81543,2.517112144
s,13996.58203,5.583557683
s,14007.34863,2.631779765
s,14018.11523,7.865601766
s,14028.88184,6.942754767
s,14039.64844,3.870509556
s,14050.41504,5.425500487
s,14061.18164,-1.60177025
s,14071.94824,-15.49286408
s,14082.71484,2.865283435
s,14093.48145,-1.850749551
s,14104.24805,-0.378487763
s,14115.01465,-9.401267365
s,14125.78125,-1.664097076
s,14136.54785,4.720283406
s,14147.31445,0.262163216
s,14158.08105,9.589071814
s,14168.84766,1.006183721
s,14179.61426,0.537201434
s,14190.38086,-6.516900121
s,14201.14746,3.964185301
s,14211.91406,-0.404698971
s,14222.68066,5.159372216
s,14233.44727,-0.067738032
s,14244.21387,4.760511662
s,14254.98047,2.935328983
s,14265.74707,2.877006275
s,14276.51367,7.516037082
s,14287.28027,4.353203811
s,14298.04688,-20.03708819
s,14308.81348,-6.127519721
s,14319.58008,-0.823290349
s,14330.34668,-2.047465895
s,14341.11328,0.402085865
s,14351.87988,7.709804335
s,14362.64648,-4.671940492
s,14373.41309,8.169740849
s,14384.17969,8.578118729
s,14394.94629,11.7007202
s,14405.71289,9.466442734
s,14416.47949,2.615898478
s,14427.24609,-0.002333323
s,14438.0127,-4.364793562
s,14448.7793,-7.039236798
s,14459.5459,8.55280114
s,14470.3125,4.967598727
s,14481.0791,7.46680909
s,14491.8457,12.9236114
s,14502.6123,9.087912435
s,14513.37891,7.774631335
s,14524.14551,11.88142056
s,14534.91211,10.15979068
s,14545.67871,5.845433796
s,14556.44531,1.429002762
s,14567.21191,-2.320049566
s,14577.97852,3.701942369
s,14588.74512,-6.082080226
s,14599.51172,4.882907311
s,14610.27832,4.480266965
s,14621.04492,2.876766655
s,14631.81152,-22.39118561
s,14642.57813,-1.84074992
s,14653.34473,-1.241627411
s,14664.11133,6.58284365
s,14674.87793,1.36263055
s,14685.64453,-3.353813329
s,14696.41113,2.909584489
s,14707.17773,8.499088165
s,14717.94434,8.866527003
s,14728.71094,-9.003909242
s,14739.47754,-0.168853612
s,14750.24414,8.110018659
s,14761.01074,-14.35351268
s,14771.77734,7.368698127
s,14782.54395,2.835237179
s,14793.31055,-1.901964622
s,14804.07715,-8.445652623
s,14814.84375,1.781515361
s,14825.61035,-8.046858861
s,14836.37695,-0.966360506
s,14847.14355,6.8060084
s,14857.91016,0.551140941
s,14868.67676,2.976067523
s,14879.44336,-2.159978826
s,14890.20996,7.034751028
s,14900.97656,6.193905656
s,14911.74316,3.422136434
s,14922.50977,-7.762383127
s,14933.27637,3.437284213
s,14944.04297,6.399427359
s,14954.80957,-12.16571264
s,14965.57617,7.687359332
s,14976.34277,6.555329162
s,14987.10938,1.971878937
s,14997.87598,5.99068727
s,15008.64258,-4.998503733
s,15019.40918,5.633189755
s,15030.17578,-0.469448455
s,15040.94238,-0.194463931
s,15051.70898,-2.569493049
s,15062.47559,-14.36949974
s,15073.24219,6.363780553
s,15084.00879,2.112075703
s,15094.77539,6.299026427
s,15105.54199,2.394861497
s,15116.30859,0.734219499
s,15127.0752,2.522827581
s,15137.8418,-1.124727861
s,15148.6084,0.607519991
s,15159.375,-3.812735685
s,15170.1416,3.214431035
s,15180.9082,-11.51211686
s,15191.6748,-6.522759297
s,15202.44141,-13.72220212
s,15213.20801,7.530975277
s,15223.97461,1.022937024
s,15234.74121,0.49537655
s,15245.50781,-8.485085119
s,15256.27441,3.091734946
s,15267.04102,1.194600064
s,15277.80762,4.082654102
s,15288.57422,8.125021909
s,15299.34082,11.12185293
s,15310.10742,3.740858253
s,15320.87402,5.540451786
s,15331.64063,4.411801084
s,15342.40723,1.653386381
s,15353.17383,4.422277057
s,15363.94043,0.365123966
s,15374.70703,-3.844242598
s,15385.47363,0.834418294
s,15396.24023,-19.84900932
s,15407.00684,0.182272075
s,15417.77344,-11.9140614
s,15428.54004,-4.792355933
s,15439.30664,3.685715438
s,15450.07324,1.191452685
s,15460.83984,-2.462065572
s,15471.60645,6.145898562
s,15482.37305,-7.402973045
s,15493.13965,-5.766661412
s,15503.90625,-1.336457779
s,15514.67285,2.266023095
s,15525.43945,0.880453628
s,15536.20605,-6.48201767
s,15546.97266,5.925292958
s,15557.73926,0.461992733
s,15568.50586,3.825584182
s,15579.27246,3.716709633
s,15590.03906,3.926848716
s,15600.80566,2.262737085
s,15611.57227,9.140969918
s,15622.33887,6.154512993
s,15633.10547,-17.67146957
s,15643.87207,3.419952539
s,15654.63867,6.793880869
s,15665.40527,2.117471687
s,15676.17188,3.276284141
s,15686.93848,4.474082789
s,15697.70508,0.312465369
s,15708.47168,0.808208083
s,15719.23828,-5.280331834
s,15730.00488,7.827962462
s,15740.77148,4.429534227
s,15751.53809,4.2556341
s,15762.30469,1.257658506
s,15773.07129,-0.539801266
s,15783.83789,-0.524232069
s,15794.60449,-2.445722276
s,15805.37109,-1.667701063
s,15816.1377,3.91574437
s,15826.9043,-8.981356592
s,15837.6709,-1.022918888
s,15848.4375,5.70228829
s,15859.2041,1.015911386
s,15869.9707,-5.388985708
s,15880.7373,-1.701790142
s,15891.50391,-4.90838099
s,15902.27051,0.567291238
s,15913.03711,-1.483432119
s,15923.80371,3.045205909
s,15934.57031,-0.647928067
s,15945.33691,2.605839548
s,15956.10352,5.635876127
s,15966.87012,-0.552840365
s,15977.63672,-0.4847165
s,15988.40332,-0.945797091
s,15999.16992,4.133208779
s,16009.93652,1.69603339
s,16020.70313,-4.810424047
s,16031.46973,1.83714783
s,16042.23633,-6.236580057
s,16053.00293,7.583716227
s,16063.76953,-7.74352762
s,16074.53613,4.471225296
s,16085.30273,1.258092984
s,16096.06934,4.162005148
s,16106.83594,4.156416819
s,16117.60254,-4.072652576
s,16128.36914,-4.62335809
s,16139.13574,-15.85051373
s,16149.90234,1.497991663
s,16160.66895,-7.355413729
s,16171.43555,1.034646234
s,16182.20215,0.095087591
s,16192.96875,-0.792251021
s,16203.73535,-0.719957387
s,16214.50195,5.665064702
s,16225.26855,5.44896451
s,16236.03516,5.457835439
s,16246.80176,-0.500302683
s,16257.56836,-4.146215313
s,16268.33496,1.552973263
s,16279.10156,-3.620846245
s,16289.86816,-1.336956467
s,16300.63477,2.102498417
s,16311.40137,-4.12081627
s,16322.16797,-1.311466067
s,16332.93457,1.435807689
s,16343.70117,-6.753297509
s,16354.46777,0.004945534
s,16365.23438,2.485839034
s,16376.00098,-0.718250505
s,16386.76758,-2.357858869
s,16397.53418,3.514611989
s,16408.30078,-1.489003196
s,16419.06738,6.009754987
s,16429.83398,-10.84666899
s,16440.60059,-2.386695292
s,16451.36719,-29.44414567
s,16462.13379,0.687989164
s,16472.90039,-4.147000377
s,16483.66699,0.893835497
s,16494.43359,-15.78871909
s,16505.2002,-10.62426759
s,16515.9668,-2.683034308
s,16526.7334,2.091531907
s,16537.5,-6.245549307
s,16548.2666,3.600700126
s,16559.0332,-9.062746415
s,16569.7998,-0.042566902
s,16580.56641,0.774332815
s,16591.33301,5.219280229
s,16602.09961,-9.103306365
s,16612.86621,2.194922901
s,16623.63281,-1.512626167
s,16634.39941,-8.375169202
s,16645.16602,-9.537051045
s,16655.93262,-11.13947276
s,16666.69922,-3.699118224
s,16677.46582,-8.197113808
s,16688.23242,-3.086141578
s,16698.99902,-5.91483318
s,16709.76563,3.836159595
s,16720.53223,0.982960729
s,16731.29883,2.541055758
s,16742.06543,-4.143991952
s,16752.83203,-8.107195434
s,16763.59863,-18.76278296
s,16774.36523,-1.262031692
s,16785.13184,-0.630266951
s,16795.89844,-0.57421264
s,16806.66504,-3.103669721
s,16817.43164,-3.398373882
s,16828.19824,0.185681729
s,16838.96484,0.890196955
s,16849.73145,-4.806467009
s,16860.49805,-11.5042012
s,16871.26465,-4.036896367
s,16882.03125,-9.429233443
s,16892.79785,-5.432162756
s,16903.56445,-4.701568036
s,16914.33105,1.247901993
s,16925.09766,-11.04362582
s,16935.86426,-5.60322277
s,16946.63086,-2.143841562
s,16957.39746,-3.395258984
s,16968.16406,4.411239744
s,16978.93066,-2.738721852
s,16989.69727,-3.987586513
s,17000.46387,-15.44203814
s,17011.23047,-6.818626787
s,17021.99707,-7.05265901
s,17032.76367,-8.185681054
s,17043.53027,1.749904918
s,17054.29688,-0.812938565
s,17065.06348,-0.712945325
s,17075.83008,-4.268910876
s,17086.59668,5.19114615
s,17097.36328,5.170984293
s,17108.12988,0.565006694
s,17118.89648,0.590227589
s,17129.66309,-9.675056368
s,17140.42969,-1.366405104
s,17151.19629,-1.045994831
s,17161.96289,5.295371456
s,17172.72949,6.01491743
s,17183.49609,-3.861883296
s,17194.2627,-3.794877415
s,17205.0293,-28.30824051
s,17215.7959,-7.417236069
s,17226.5625,-6.930324472
s,17237.3291,-1.243329012
s,17248.0957,0.887989296
s,17258.8623,-7.474889518
s,17269.62891,2.55972527
s,17280.39551,-9.316244042
s,17291.16211,-1.220782821
s,17301.92871,-2.592890454
s,17312.69531,-6.085030172
s,17323.46191,-7.266434179
s,17334.22852,-14.52585255
s,17344.99512,-13.0617529
s,17355.76172,5.39102295
s,17366.52832,-7.60333055
s,17377.29492,4.406178316
s,17388.06152,-7.917534804
s,17398.82813,5.063728773
s,17409.59473,-3.572639319
s,17420.36133,5.707107647
s,17431.12793,-3.741479456
s,17441.89453,-11.7676448
s,17452.66113,6.853950194
s,17463.42773,-16.02695494
s,17474.19434,-6.337250341
s,17484.96094,-0.721699103
s,17495.72754,-7.940986195
s,17506.49414,-7.355578176
s,17517.26074,-4.435998697
s,17528.02734,5.223710071
s,17538.79395,-1.11882108
s,17549.56055,-5.744457
s,17560.32715,-3.816261139
s,17571.09375,-7.268280075
s,17581.86035,-26.96574187
s,17592.62695,-0.761190208
s,17603.39355,5.149573464
s,17614.16016,2.756811411
s,17624.92676,2.620606781
s,17635.69336,-1.192801987
s,17646.45996,-7.817103325
s,17657.22656,-30.3413284
s,17667.99316,3.955314056
s,17678.75977,-3.53801701
s,17689.52637,-4.578768568
s,17700.29297,-2.342941947
s,17711.05957,-16.83436451
s,17721.82617,-1.789225532
s,17732.59277,-0.635619014
s,17743.35938,-12.77120979
s,17754.12598,-5.763235742
s,17764.89258,-6.145845965
s,17775.65918,-2.742419287
s,17786.42578,3.495761378
s,17797.19238,0.12607765
s,17807.95898,-3.58845331
s,17818.72559,-0.005855312
s,17829.49219,-0.786039428
s,17840.25879,3.991755417
s,17851.02539,-0.527599073
s,17861.79199,-1.036906011
s,17872.55859,2.279269896
s,17883.3252,3.443502652
s,17894.0918,2.128302724
s,17904.8584,0.318272992
s,17915.625,-8.730234589
s,17926.3916,-6.496551303
s,17937.1582,0.312894261
s,17947.9248,0.602684387
s,17958.69141,-22.43325126
s,17969.45801,-22.30031115
s,17980.22461,1.731248511
s,17990.99121,-8.30713778
s,18001.75781,1.603637388
s,18012.52441,4.610802665
s,18023.29102,5.203815599
s,18034.05762,4.666671209
s,18044.82422,-6.686840772
s,18055.59082,-1.381781099
s,18066.35742,0.191268973
s,18077.12402,-3.796559557
s,18087.89063,-8.992091764
s,18098.65723,2.166329985
s,18109.42383,1.006705004
s,18120.19043,-8.586940463
s,18130.95703,-7.367230065
s,18141.72363,-3.143550825
s,18152.49023,-17.88487093
s,18163.25684,-5.41663457
s,18174.02344,-1.777207636
s,18184.79004,-1.397425817
s,18195.55664,-10.78596778
s,18206.32324,1.447729802
s,18217.08984,-5.323763683
s,18227.85645,-5.232031852
s,18238.62305,1.465541825
s,18249.38965,-2.026896414
s,18260.15625,-5.876456924
s,18270.92285,-8.071565183
s,18281.68945,-0.407305823
s,18292.45605,-7.165573551
s,18303.22266,3.526741919
s,18313.98926,-5.086501816
s,18324.75586,-6.013553119
s,18335.52246,-3.983244069
s,18346.28906,-4.647670362
s,18357.05566,-1.192052187
s,18367.82227,-9.146825246
s,18378.58887,-15.46196889
s,18389.35547,-2.355649082
s,18400.12207,-11.32393718
s,18410.88867,-6.975285628
s,18421.65527,-13.88084069
s,18432.42188,-5.166025583
s,18443.18848,-0.265848831
s,18453.95508,0.961869447
s,18464.72168,-22.91993215
s,18475.48828,-7.547796792
s,18486.25488,-3.108739736
s,18497.02148,-3.815250908
s,18507.78809,-3.552097701
s,18518.55469,-1.032191446
s,18529.32129,-5.826591085
s,18540.08789,-7.115761119
s,18550.85449,-1.111374663
s,18561.62109,-7.518054765
s,18572.3877,-12.33779015
s,18583.1543,1.085058243
s,18593.9209,-3.343316014
s,18604.6875,-1.645462896
s,18615.4541,-4.230358284
s,18626.2207,-3.065429335
s,18636.9873,-20.0585936
s,18647.75391,-5.524144857
s,18658.52051,-3.222643904
s,18669.28711,-14.59715885
s,18680.05371,-4.109859317
s,18690.82031,-1.304926368
s,18701.58691,-0.355648367
s,18712.35352,0.515937198
s,18723.12012,-2.668225517
s,18733.88672,-7.842154825
s,18744.65332,2.121779565
s,18755.41992,-9.380737019
s,18766.18652,-8.236498905
s,18776.95313,-10.58815331
s,18787.71973,-3.311670911
s,18798.48633,-0.002568079
s,18809.25293,-15.51176214
s,18820.01953,-6.359681211
s,18830.78613,-2.578038198
s,18841.55273,-3.090842606
s,18852.31934,-6.830344494
s,18863.08594,-12.64793988
s,18873.85254,-1.589809319
s,18884.61914,-5.806045421
s,18895.38574,-6.023826649
s,18906.15234,-5.555181329
s,18916.91895,-8.920351154
s,18927.68555,-25.79781987
s,18938.45215,-13.60634039
s,18949.21875,-1.334628265
s,18959.98535,-10.8200305
s,18970.75195,-6.007069226
s,18981.51855,0.543986519
s,18992.28516,-0.55155994
